Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Player,xMLBAMID,playerids,playerid
MIA,Marlins,100,363,409,90,55,21,1,12,47,52,40,1,135,3,4,0,,4,2,0.247336,0.32384,0.4132,0.737041,0.320999,0.0966187,0.330698,0.292166,0.165865,3.94445,0.354878,0.0,,50.9543,2.63733,0.30571,-0.696689,-0.696689,1.12018,1.3091028332710266,-3.9782921075820923,104.139,451.4,4.514,451.4,4.514,528.5,0.1025641,OF,/players/owen-caissie/27496/stats/batting,20,NL,Owen Caissie,683357,27496,27496
LAA,Angels,92,293,323,67,46,11,0,9,35,32,22,0,83,5,2,0,,14,3,0.228475,0.293037,0.363293,0.656329,0.289469,0.069428,0.257876,0.269231,0.134817,4.91304,0.284728,0.0,,31.9706,-6.18371,4.29505,0.997541,0.997541,1.11995,-5.560060024261475,5.381972908973694,82.7698,297.9,3.238043478,297.9,3.238043478,999.0,0.00657895,3B,/players/oswald-peraza/22823/stats/batting,1,AL,Oswald Peraza,672724,22823,22823
ARI,Diamondbacks,78,266,286,74,53,13,2,6,31,36,15,0,31,2,1,2,,2,1,0.276858,0.317616,0.407951,0.725567,0.315371,0.0506415,0.108989,0.464646,0.131093,4.13797,0.294396,0.0,,34.3736,0.538491,4.54911,-0.326165,-0.326165,1.11735,-0.10883256793022156,1.4935402870178223,100.64,305.9,3.921794871,305.9,3.921794871,999.0,0.08823529,2B/3B,/players/ildemaro-vargas/13324/stats/batting,15,NL,Ildemaro Vargas,545121,13324,13324
KCR,Royals,82,272,311,66,45,15,1,6,38,36,33,0,47,3,2,1,,5,2,0.244154,0.331965,0.370702,0.702667,0.312579,0.106668,0.150378,0.709333,0.126547,4.2511,0.272848,0.0,,36.6036,-0.120227,1.30173,-0.283897,-0.283897,1.11153,-1.4374981224536896,1.5941875874996185,96.8508,315.1,3.842682926,315.1,3.842682926,999.0,0.01149425,2B/OF,/players/nick-loftin/27630/stats/batting,7,AL,Nick Loftin,679845,27630,27630
KCR,Royals,101,353,413,85,55,19,1,9,52,40,46,0,78,11,2,1,,3,2,0.240466,0.344358,0.380473,0.724832,0.323483,0.110923,0.188343,0.588942,0.140007,3.60229,0.282116,0.0,,52.2865,3.49593,-5.75474,-1.03552,-1.03552,1.1072,1.0874894857406616,-4.491321563720703,104.362,439.5,4.351485148,439.5,4.351485148,607.719970703125,0.16770186,2B,/players/jonathan-india/21523/stats/batting,7,AL,Jonathan India,663697,21523,21523
CIN,Reds,114,391,441,102,68,17,1,16,49,62,45,1,104,3,2,0,,1,1,0.261541,0.339379,0.435848,0.775228,0.336803,0.101122,0.234868,0.430547,0.174308,2.31528,0.314492,0.0,,60.6439,8.50766,-0.193136,-0.89566,-0.89566,1.10652,5.079734742641449,-8.958929225802422,111.426,528.7,4.637719298,528.7,4.637719298,999.0,0.11695906,1B,/players/nathaniel-lowe/19566/stats/batting,18,NL,Nathaniel Lowe,663993,19566,19566
BAL,Orioles,97,321,365,74,46,15,1,12,46,43,36,1,114,5,2,0,,9,3,0.230949,0.316037,0.392302,0.708338,0.311038,0.097451,0.314066,0.310289,0.161353,4.80643,0.316863,0.0,,42.4715,-0.597037,-0.567423,0.164111,0.164111,1.10515,0.27168022096157074,-2.0272433757781982,100.25,387.1,3.990721649,387.1,3.990721649,251.72000122070312,0.01709402,OF,/players/colton-cowser/29591/stats/batting,2,AL,Colton Cowser,681297,29591,29591
CIN,Reds,115,413,467,99,59,22,1,16,54,58,44,0,103,7,3,0,,7,1,0.239016,0.320758,0.417183,0.737941,0.32235,0.0944114,0.21967,0.429787,0.178167,4.43954,0.277679,0.0,,58.6617,3.52171,-0.352111,0.183541,0.183541,1.10006,1.027092531323433,-5.815984398126602,101.525,524.8,4.56347826,524.8,4.56347826,335.70001220703125,0.08717949,1B/OF,/players/spencer-steer/26323/stats/batting,18,NL,Spencer Steer,668715,26323,26323
HOU,Astros,107,351,393,84,55,18,2,9,46,44,35,0,103,5,3,0,,7,1,0.240695,0.315558,0.383778,0.699336,0.307631,0.0881246,0.262809,0.335319,0.143083,5.22628,0.311375,0.0,,44.7602,-1.73288,3.06627,0.161616,0.161616,1.09952,-1.2136653363704681,-1.595320701599121,97.0345,398.1,3.720560747,398.1,3.720560747,341.8699951171875,0.00598802,OF,/players/cam-smith/35108/stats/batting,21,AL,Cam Smith,701358,35108,35108
NYM,Mets,68,188,205,45,30,10,1,5,18,23,14,0,46,1,1,1,,1,1,0.242203,0.296209,0.378898,0.675108,0.295142,0.0659508,0.224293,0.294038,0.136695,2.56847,0.294498,0.0,,21.2456,-2.98207,3.44348,-0.440653,-0.440653,1.08225,-2.6112769842147827,6.360702037811279,91.0682,189.8,2.79117647,189.8,2.79117647,999.0,0.01923077,C,/players/luis-torrens/15905/stats/batting,25,NL,Luis Torrens,620443,15905,15905
BAL,Orioles,102,368,422,90,59,17,3,12,55,48,47,1,99,2,3,3,,12,4,0.244407,0.33091,0.402034,0.732944,0.321462,0.110965,0.234046,0.474116,0.157627,5.75983,0.299983,0.0,,52.7127,2.87872,-2.56622,0.0431076,0.0431076,1.08224,3.737115677446127,-7.689132452011108,107.431,473.8,4.645098039,473.8,4.645098039,505.0400085449219,0.10144928,OF,/players/dylan-beavers/31695/stats/batting,2,AL,Dylan Beavers,687637,31695,31695
MIA,Marlins,90,285,332,73,55,11,1,7,36,42,34,0,46,9,4,1,,2,0,0.257055,0.349698,0.37366,0.723358,0.322277,0.102419,0.13756,0.744536,0.116605,3.26241,0.281087,0.0,,41.6652,2.48299,-3.13942,-0.263353,-0.263353,1.07624,1.7074935734272003,-2.2316612601280212,105.015,360.0,4.0,360.0,4.0,748.5399780273438,0.19014085,C,/players/liam-hicks/29844/stats/batting,20,NL,Liam Hicks,689414,29844,29844
ARI,Diamondbacks,93,353,382,94,63,18,1,11,40,49,22,1,62,4,2,0,,5,1,0.265619,0.315005,0.419672,0.734676,0.318244,0.0584443,0.1613,0.362334,0.154052,3.95217,0.292592,0.0,,46.733,1.609,0.685485,-0.183131,-0.183131,1.07321,0.9975620955228806,-3.225939989089966,102.609,419.4,4.509677419,419.4,4.509677419,689.0700073242188,0.08510638,OF,/players/lourdes-gurriel-jr/19238/stats/batting,15,NL,Lourdes Gurriel Jr.,666971,19238,19238
WSN,Nationals,83,289,321,70,42,15,1,12,35,41,26,1,76,3,2,0,,1,0,0.24254,0.311119,0.420077,0.731196,0.317161,0.0818633,0.237711,0.344382,0.177536,3.0131,0.288287,0.0,,38.9388,1.06854,4.77628,-0.200659,-0.200659,1.06932,0.8899327367544174,-1.1119050979614258,102.871,353.9,4.263855421,353.9,4.263855421,999.0,0.10810811,1B/DH,/players/andres-chaparro/21797/stats/batting,24,NL,Andrés Chaparro,665953,21797,21797
MIA,Marlins,108,350,380,93,65,19,3,5,38,42,23,0,38,1,2,3,,9,6,0.264627,0.311374,0.379868,0.691243,0.302158,0.0614975,0.099708,0.616776,0.115241,4.93834,0.2838,0.0,,41.5378,-3.36205,2.91569,-1.33731,-1.33731,1.0673,-5.286239981651306,3.06321881711483,91.232,362.3,3.354629629,362.3,3.354629629,999.0,0.0,3B/OF,/players/javier-sanoja/28253/stats/batting,20,NL,Javier Sanoja,691594,28253,28253
BAL,Orioles,90,315,349,81,53,14,1,13,38,44,30,1,97,2,3,0,,1,1,0.256767,0.323387,0.429466,0.752853,0.326232,0.0862957,0.27666,0.31192,0.172699,2.9015,0.327618,0.0,,45.0341,3.73888,-1.32525,-0.846644,-0.846644,1.06715,3.5678303241729736,-5.177679657936096,110.717,402.2,4.468888888,402.2,4.468888888,999.0,0.06060606,OF,/players/johnathan-rodriguez/22530/stats/batting,2,AL,Johnathan Rodríguez,671286,22530,22530
MIN,Twins,106,322,367,70,39,15,3,14,52,39,38,1,127,6,2,0,,13,2,0.216858,0.308781,0.405364,0.714145,0.312005,0.102312,0.344507,0.296982,0.188506,7.11814,0.306128,0.0,,43.0759,-0.313112,-1.36112,1.18905,1.18905,1.067,0.6326181292533875,-2.854409694671631,98.7143,413.3,3.899056603,413.3,3.899056603,999.0,0.03370787,OF,/players/james-outman/24770/stats/batting,8,AL,James Outman,681546,24770,24770
ATH,Athletics,70,242,276,57,40,10,1,6,33,34,25,0,55,5,2,1,,3,1,0.234644,0.319138,0.359034,0.678172,0.30229,0.0917931,0.200276,0.458333,0.12439,4.03777,0.277826,0.0,,30.2331,-2.41489,3.49601,-0.342065,-0.342065,1.06598,-3.6113933622837067,4.511250257492065,89.961,261.2,3.731428571,261.2,3.731428571,999.0,0.0,3B,/players/brett-harris/29788/stats/batting,10,AL,Brett Harris,695391,29788,29788
SFG,Giants,99,299,326,71,49,12,1,9,39,36,20,0,80,5,2,0,,9,4,0.237171,0.29395,0.37693,0.670879,0.293784,0.0619244,0.246742,0.250968,0.139758,4.82727,0.290925,0.0,,33.4246,-5.10144,2.62202,-0.387909,-0.387909,1.05793,-4.549783855676651,4.031603217124939,89.2303,304.6,3.076767676,304.6,3.076767676,554.3099975585938,0.0,OF,/players/harrison-bader/18030/stats/batting,30,NL,Harrison Bader,664056,18030,18030
STL,Cardinals,109,351,402,76,57,11,2,5,46,33,32,0,89,7,3,9,,28,6,0.217113,0.294608,0.306764,0.601372,0.271302,0.0802221,0.220843,0.363254,0.0896503,7.1794,0.273356,0.0,,33.9046,-13.6407,5.31697,2.55726,2.55726,1.03735,-10.040894746780396,6.779541850090027,73.584,318.3,2.920183486,318.3,2.920183486,391.1300048828125,0.0,OF,/players/victor-scott-ii/31349/stats/batting,28,NL,Victor Scott II,687363,31349,31349
TOR,Blue Jays,96,328,365,79,45,20,1,13,43,52,32,1,87,3,3,0,,3,1,0.240107,0.310084,0.425799,0.735883,0.31767,0.0868372,0.237606,0.365468,0.185693,3.35863,0.28467,0.0,,44.4412,1.36582,0.401107,-0.52524,-0.52524,1.03601,1.1840629577636719,-3.6173959970474243,103.978,408.2,4.252083333,408.2,4.252083333,193.08999633789062,0.00641026,3B/OF,/players/addison-barger/24598/stats/batting,14,AL,Addison Barger,680718,24598,24598
PIT,Pirates,117,438,499,111,72,22,3,13,58,59,51,2,124,7,3,0,,4,1,0.252673,0.337994,0.409398,0.747392,0.326654,0.102003,0.249328,0.409113,0.156725,4.10496,0.320608,0.0,,64.4376,5.5067,-4.35983,-0.62133,-0.62133,1.03478,3.794425368309021,-10.289856433868408,107.47,565.5,4.833333333,565.5,4.833333333,204.72000122070312,0.20103093,OF,/players/bryan-reynolds/19326/stats/batting,27,NL,Bryan Reynolds,668804,19326,19326
CIN,Reds,101,284,325,65,36,13,3,13,45,42,36,1,96,3,2,1,,8,3,0.228571,0.320025,0.42989,0.749915,0.324879,0.111437,0.296142,0.376295,0.201319,6.31294,0.295684,0.0,,41.5092,3.11908,1.07545,-0.207996,-0.207996,1.02858,1.0464684218168259,-1.8131619691848755,103.258,380.8,3.770297029,380.8,3.770297029,999.0,0.01818182,OF,/players/will-benson/21853/stats/batting,18,NL,Will Benson,666181,21853,21853
LAA,Angels,83,309,346,79,55,16,1,7,44,36,28,0,62,6,3,0,,6,1,0.254683,0.32568,0.379833,0.705512,0.311417,0.0804851,0.178064,0.452,0.125149,4.63876,0.293898,0.0,,40.4097,-0.459917,-0.961332,0.0758425,0.0758425,1.02809,-0.7845739871263504,-1.083021454513073,97.8894,361.9,4.360240963,361.9,4.360240963,999.0,0.0,2B,/players/vaughn-grissom/26031/stats/batting,1,AL,Vaughn Grissom,687093,26031,26031
MIL,Brewers,85,263,296,66,49,12,2,3,35,30,25,0,78,3,1,3,,17,2,0.252155,0.322242,0.346743,0.668986,0.29804,0.0849937,0.262863,0.323339,0.0945881,7.07926,0.345374,0.0,,31.3646,-3.60833,4.21539,2.0566,2.0566,1.02647,-1.273693323135376,1.4494953155517578,90.5067,291.7,3.431764705,291.7,3.431764705,999.0,0.0,OF,/players/brandon-lockridge/21496/stats/batting,23,NL,Brandon Lockridge,663604,21496,21496
ATH,Athletics,87,286,316,73,46,16,1,10,36,39,27,0,62,2,2,0,,1,1,0.254692,0.322069,0.419904,0.741973,0.32314,0.0862791,0.197378,0.437126,0.165212,2.67016,0.293611,0.0,,39.9703,2.59029,2.66772,-0.638536,-0.638536,1.026,0.9734774827957153,-1.8440940380096436,104.323,355.0,4.08045977,355.0,4.08045977,999.0,0.16071429,OF,/players/carlos-cortes/21842/stats/batting,10,AL,Carlos Cortes,666126,21842,21842
ATL,Braves,105,313,337,81,57,17,2,5,40,35,18,0,44,2,2,1,,3,2,0.258014,0.3017,0.372861,0.674561,0.295027,0.0534358,0.131394,0.406685,0.114848,4.23097,0.285217,0.0,,34.8411,-4.92635,1.52615,-0.646854,-0.646854,1.02205,-5.745915174484253,4.52718198299408,87.2171,308.4,2.937142857,308.4,2.937142857,743.3800048828125,0.0,2B/OF,/players/mauricio-dubon/16530/stats/batting,16,NL,Mauricio Dubón,643289,16530,16530
MIN,Twins,89,280,310,63,35,13,3,12,37,41,23,1,77,4,2,1,,5,2,0.226324,0.292993,0.425621,0.718614,0.309655,0.075454,0.2488,0.303272,0.199297,5.69256,0.26567,0.0,,35.794,-0.856378,5.87903,-0.0143035,-0.0143035,1.02157,-1.0762136867269874,0.3751258850097656,97.0953,325.3,3.655056179,325.3,3.655056179,700.7000122070312,0.00628931,1B,/players/kody-clemens/20572/stats/batting,8,AL,Kody Clemens,665019,20572,20572
LAA,Angels,92,313,350,72,49,9,1,14,36,42,28,0,96,6,2,1,,2,1,0.230452,0.302358,0.39666,0.699018,0.306014,0.0794046,0.274483,0.289288,0.166208,2.7735,0.282869,0.0,,39.3342,-1.99986,-5.24812,-0.691209,-0.691209,1.01716,-3.096116840839386,0.9862842559814453,94.1672,356.6,3.876086956,356.6,3.876086956,246.50999450683594,0.06766917,C,/players/logan-ohoppe/24729/stats/batting,1,AL,Logan O'Hoppe,681351,24729,24729
CLE,Guardians,56,133,152,28,20,5,0,3,15,11,13,0,39,1,1,3,,1,1,0.210916,0.28528,0.318224,0.603504,0.27009,0.0854191,0.255043,0.334921,0.107308,2.99844,0.269302,0.0,,12.6693,-5.30715,6.45955,-0.234552,-0.234552,1.01023,-5.294189527630806,9.926872730255127,71.7834,107.6,1.921428571,107.6,1.921428571,999.0,0.0,C,/players/austin-hedges/12976/stats/batting,5,AL,Austin Hedges,595978,12976,12976
MIL,Brewers,59,223,245,51,35,9,0,8,27,30,19,0,49,2,1,0,,1,0,0.230008,0.293351,0.372987,0.666338,0.292581,0.0755873,0.197967,0.381818,0.142978,2.97773,0.259401,0.0,,24.8999,-4.0765,1.06135,-0.0876184,-0.0876184,1.00264,-3.9337602108716965,5.566698670387268,86.7673,228.8,3.877966101,228.8,3.877966101,999.0,0.0,C,/players/jeferson-quero/28272/stats/batting,23,NL,Jeferson Quero,691620,28272,28272
BAL,Orioles,63,220,241,49,31,10,1,8,24,26,19,1,83,1,1,0,,0,0,0.222915,0.285675,0.378049,0.663724,0.28897,0.0767833,0.345913,0.221973,0.155133,1.96354,0.318178,0.0,,23.7678,-4.71361,1.58873,-0.32912,-0.32912,0.996983,-4.576765835285187,6.017107844352722,85.0488,224.3,3.56031746,224.3,3.56031746,999.0,0.0,C,/players/sam-huff/22209/stats/batting,2,AL,Sam Huff,669087,22209,22209
MIN,Twins,80,246,291,64,49,12,1,3,33,23,36,0,47,6,2,1,,11,5,0.260662,0.367749,0.346463,0.714212,0.324243,0.124479,0.160195,0.777045,0.0858003,4.61934,0.310156,0.0,,37.082,2.64722,-0.205109,-0.50617,-0.50617,0.991274,1.9479416608810425,-2.2991924583911896,107.145,314.0,3.925,314.0,3.925,748.5599975585938,0.0,OF,/players/austin-martin/27462/stats/batting,8,AL,Austin Martin,668885,27462,27462
DET,Tigers,64,182,203,38,22,8,1,5,24,25,16,0,60,2,2,1,,0,0,0.205813,0.274059,0.354174,0.628233,0.275622,0.0792117,0.294692,0.268795,0.148361,4.11741,0.269395,0.0,,17.8111,-6.16771,4.81353,-0.168186,-0.168186,0.985233,-6.3490618616342545,8.987342357635498,74.1589,160.7,2.5109375,160.7,2.5109375,999.0,0.01724138,C,/players/jake-rogers/19452/stats/batting,6,AL,Jake Rogers,668670,19452,19452
BOS,Red Sox,79,271,303,76,53,16,1,7,32,37,25,1,38,5,2,0,,3,0,0.281214,0.351283,0.420786,0.77207,0.337018,0.0821101,0.126972,0.646677,0.139572,3.7802,0.305071,0.0,,41.6721,5.89152,-0.421069,0.109579,0.109579,0.98389,4.573338441550732,-5.389152348041534,112.507,368.2,4.660759493,368.2,4.660759493,748.3300170898438,0.87301587,DH/OF,/players/masataka-yoshida/31837/stats/batting,3,AL,Masataka Yoshida,807799,31837,31837
HOU,Astros,73,221,254,50,28,12,1,9,32,32,30,0,72,2,1,0,,7,2,0.227767,0.323123,0.412322,0.735445,0.322228,0.117081,0.284096,0.412116,0.184555,5.46743,0.293763,0.0,,31.9143,1.89233,-2.36657,0.0888566,0.0888566,0.975288,2.2120968401432037,-1.4329840540885925,107.09,287.8,3.942465753,287.8,3.942465753,999.0,0.01449275,OF,/players/taylor-trammell/19960/stats/batting,21,AL,Taylor Trammell,666211,19960,19960
SDP,Padres,81,235,260,54,39,11,0,5,28,26,19,1,52,2,2,2,,1,1,0.232009,0.292308,0.341031,0.633339,0.279096,0.0714632,0.200339,0.356711,0.109023,2.16272,0.275367,0.0,,23.5768,-7.17607,3.01543,-0.740634,-0.740634,0.965359,-6.75171959400177,7.519606828689575,80.5135,208.4,2.572839506,208.4,2.572839506,735.3099975585938,0.03787879,C,/players/freddy-fermin/21840/stats/batting,29,NL,Freddy Fermin,666023,21840,21840
SDP,Padres,102,344,382,86,59,17,1,10,41,42,23,1,68,14,2,0,,1,0,0.250046,0.319715,0.388186,0.707901,0.311517,0.0589253,0.177271,0.332402,0.13814,2.76922,0.283699,0.0,,44.6579,-0.476973,1.88438,-0.381849,-0.381849,0.958974,0.8509797155857086,-4.198980450630188,102.723,399.5,3.916666666,399.5,3.916666666,999.0,0.03333333,1B,/players/ty-france/17982/stats/batting,29,NL,Ty France,664034,17982,17982
BAL,Orioles,70,234,268,56,35,8,1,12,36,35,29,1,72,4,1,0,,3,1,0.239136,0.331734,0.43615,0.767884,0.333217,0.109416,0.270172,0.404987,0.197014,4.36191,0.290604,0.0,,36.0878,4.39132,-1.87441,-0.0346036,-0.0346036,0.958445,4.875274185091257,-4.748988509178162,115.529,323.2,4.617142857,323.2,4.617142857,477.6400146484375,0.20588235,OF,/players/tyler-oneill/15711/stats/batting,2,AL,Tyler O'Neill,641933,15711,15711
ATH,Athletics,75,256,288,57,37,11,3,5,36,33,23,0,98,5,2,2,,10,2,0.220978,0.296276,0.351424,0.6477,0.287031,0.0783793,0.341664,0.229404,0.130445,7.23397,0.332311,0.0,,27.9265,-6.08134,4.76327,0.710854,0.710854,0.957696,-6.260506331920624,5.705549716949463,79.4492,256.6,3.421333333,256.6,3.421333333,728.3300170898438,0.0,OF,/players/denzel-clarke/29858/stats/batting,10,AL,Denzel Clarke,672016,29858,29858
MIA,Marlins,118,452,499,110,66,26,1,17,65,63,39,2,102,6,3,0,,12,3,0.242587,0.308534,0.416218,0.724753,0.313701,0.0774767,0.204983,0.377967,0.173631,5.04111,0.276473,0.0,,59.2811,0.262097,-6.89576,0.59303,0.59303,0.954275,0.08370095491409302,-7.390789359807968,99.1397,554.3,4.697457627,554.3,4.697457627,86.8499984741211,0.45783133,C/DH,/players/agustin-ramirez/26546/stats/batting,20,NL,Agustín Ramírez,682663,26546,26546
WSN,Nationals,106,349,388,85,67,13,2,3,47,36,25,0,69,6,2,7,,17,7,0.244743,0.305608,0.320551,0.626159,0.28018,0.0656335,0.178669,0.367347,0.0758084,6.05868,0.295919,0.0,,35.5345,-10.3697,5.21076,0.00238787,0.00238787,0.946065,-10.340544832870364,6.649563431739807,77.5374,310.0,2.924528301,310.0,2.924528301,746.0700073242188,0.00699301,OF,/players/jacob-young/29931/stats/batting,24,NL,Jacob Young,696285,29931,29931
COL,Rockies,61,203,227,48,31,9,1,7,29,30,16,0,61,6,1,1,,3,1,0.238471,0.312168,0.395934,0.708103,0.310692,0.0715116,0.269523,0.265327,0.157464,4.92189,0.306448,0.0,,26.4298,-0.436305,1.90307,-0.365013,-0.365013,0.93943,-4.470362037420273,6.080291152000427,84.766,232.3,3.808196721,232.3,3.808196721,999.0,0.19512195,C,/players/braxton-fulford/29704/stats/batting,19,NL,Braxton Fulford,690924,29704,29704
CLE,Guardians,49,176,199,47,28,12,0,6,24,27,21,0,30,0,1,0,,1,1,0.267714,0.344152,0.449564,0.793716,0.344268,0.106774,0.150412,0.709877,0.18185,2.54861,0.289057,0.0,,28.5575,5.04326,0.593423,-0.469262,-0.469262,0.937109,4.897752612829208,-2.5943759083747864,122.882,240.5,4.908163265,240.5,4.908163265,999.0,0.4,DH/OF,/players/chase-delauter/32127/stats/batting,5,AL,Chase DeLauter,800050,32127,32127
MIA,Marlins,100,376,415,96,61,21,1,12,53,49,31,0,113,5,3,0,,8,3,0.254268,0.317514,0.415879,0.733393,0.319379,0.0739312,0.273035,0.270776,0.161611,4.80078,0.328666,0.0,,51.1307,2.1293,1.69875,-0.117707,-0.117707,0.928547,1.371105283498764,-6.1062586307525635,103.029,455.8,4.558,455.8,4.558,728.1400146484375,0.07692308,3B,/players/connor-norby/29592/stats/batting,20,NL,Connor Norby,681393,29592,29592
ATL,Braves,80,215,235,52,37,7,2,6,33,28,14,1,62,3,2,1,,9,1,0.242624,0.29661,0.382985,0.679594,0.295593,0.0590457,0.263475,0.224104,0.140361,7.16054,0.308093,0.0,,24.4039,-3.32745,5.09748,0.855296,0.855296,0.926753,-2.592590570449829,3.8347402811050415,87.6049,229.6,2.87,229.6,2.87,999.0,0.04918033,OF,/players/eli-white/19346/stats/batting,16,NL,Eli White,642201,19346,19346
SFG,Giants,72,228,251,54,37,10,3,5,36,29,15,0,56,5,1,2,,20,3,0.237065,0.296548,0.366548,0.663096,0.291255,0.0600648,0.223133,0.269188,0.129483,8.96008,0.292116,0.0,,25.2226,-4.44392,4.58096,2.5783,2.5783,0.924146,-1.142115592956543,1.8133668899536133,87.4976,257.1,3.570833333,257.1,3.570833333,999.0,0.0,OF,/players/jared-oliva/19968/stats/batting,30,NL,Jared Oliva,666931,19968,19968
NYM,Mets,77,255,291,62,38,12,1,10,36,40,28,0,69,5,2,1,,3,1,0.242476,0.327448,0.421336,0.748784,0.327096,0.0977454,0.238576,0.409703,0.17886,4.32237,0.29052,0.0,,37.6653,3.31429,-1.72734,-0.347002,-0.347002,0.916771,4.117797821760178,-4.838934302330017,112.958,328.6,4.267532467,328.6,4.267532467,999.0,0.53846154,1B/DH,/players/jared-young/20404/stats/batting,25,NL,Jared Young,676724,20404,20404
STL,Cardinals,87,258,287,61,40,12,1,8,31,30,22,0,62,5,2,0,,2,0,0.235209,0.305283,0.380101,0.685384,0.301305,0.0772978,0.216694,0.356713,0.144893,3.44743,0.278072,0.0,,31.1741,-2.73798,1.14729,-0.232651,-0.232651,0.915141,-2.227052167057991,1.6137001514434814,94.1369,284.1,3.265517241,284.1,3.265517241,999.0,0.01492537,3B,/players/ramon-urias/18795/stats/batting,28,NL,Ramón Urías,602104,18795,18795
TEX,Rangers,67,198,215,45,28,9,1,7,21,27,15,0,55,1,1,1,,1,1,0.225928,0.280019,0.388295,0.668313,0.290405,0.0680444,0.254515,0.267349,0.162366,3.22755,0.272774,0.0,,21.4722,-3.95787,0.948742,-0.292447,-0.292447,0.913706,-3.844160795211792,5.36022162437439,85.9983,198.7,2.965671641,198.7,2.965671641,999.0,0.19811321,C,/players/kyle-higashioka/5517/stats/batting,13,AL,Kyle Higashioka,543309,5517,5517
DET,Tigers,98,294,329,70,46,13,4,7,38,31,29,1,70,3,2,1,,10,2,0.238434,0.311329,0.378062,0.689391,0.302382,0.0869475,0.212871,0.408451,0.139627,6.64607,0.289599,0.0,,35.9882,-2.84813,0.0629119,0.687834,0.687834,0.906652,-2.181616485118866,-0.2800532504916191,92.5929,333.7,3.40510204,333.7,3.40510204,510.30999755859375,0.01522843,3B/OF,/players/zach-mckinstry/19392/stats/batting,6,AL,Zach McKinstry,656716,19392,19392
TBR,Rays,108,424,459,122,107,12,4,0,59,33,24,0,47,0,3,7,,42,10,0.28839,0.324547,0.333581,0.658128,0.291464,0.0530299,0.101526,0.522327,0.045191,7.23619,0.32109,0.0,,46.1815,-8.04512,2.72654,3.50552,3.50552,0.903502,-4.9109272956848145,-2.0687901973724365,84.4401,440.6,4.079629629,440.6,4.079629629,180.19000244140625,0.02027027,OF,/players/chandler-simpson/31912/stats/batting,12,AL,Chandler Simpson,802415,31912,31912
LAD,Dodgers,89,259,280,63,46,10,2,5,33,36,14,0,81,3,2,1,,20,2,0.243139,0.28993,0.357968,0.647898,0.283976,0.0516072,0.287399,0.179567,0.114829,7.69435,0.329241,0.0,,26.4876,-6.61402,-0.0273318,2.73953,2.73953,0.897473,-3.6928229331970215,3.1352209877222776,80.6273,264.6,2.973033707,264.6,2.973033707,740.77001953125,0.0,2B/SS,/players/hyeseong-kim/35322/stats/batting,22,NL,Hyeseong Kim,808975,35322,35322
KCR,Royals,96,305,358,72,47,15,3,6,45,36,44,1,78,5,2,1,,11,6,0.236713,0.340802,0.372854,0.713655,0.317563,0.123501,0.218086,0.566294,0.136141,5.88949,0.295084,0.0,,43.5811,1.30944,1.3953,-0.772121,-0.772121,0.896095,-0.6521611958742142,-2.9143097400665283,100.284,366.3,3.815625,366.3,3.815625,666.1699829101562,0.02666667,OF,/players/isaac-collins/25477/stats/batting,7,AL,Isaac Collins,686555,25477,25477
DET,Tigers,102,337,371,84,49,14,3,18,45,61,26,1,94,5,3,0,,1,1,0.248401,0.310144,0.46646,0.776603,0.331645,0.0711507,0.253422,0.280759,0.218059,3.90152,0.288883,0.0,,49.4838,5.60488,-2.77721,-0.805972,-0.805972,0.896004,4.774823784828186,-8.810800075531006,112.751,452.4,4.435294117,452.4,4.435294117,236.22000122070312,0.36075949,DH/OF,/players/kerry-carpenter/25961/stats/batting,6,AL,Kerry Carpenter,681481,25961,25961
TBR,Rays,84,226,249,52,38,9,0,5,24,25,14,0,40,6,1,2,,1,1,0.229997,0.29071,0.339838,0.630548,0.280028,0.0568982,0.158556,0.358852,0.109841,2.64525,0.255663,0.0,,22.7743,-6.68559,2.23363,-0.387872,-0.387872,0.891217,-7.275193572044373,7.396499872207642,76.5626,197.4,2.35,197.4,2.35,999.0,0.02479339,C,/players/nick-fortes/21538/stats/batting,12,AL,Nick Fortes,663743,21538,21538
ARI,Diamondbacks,107,342,370,82,52,18,3,9,45,40,20,0,84,3,2,3,,7,2,0.238481,0.284559,0.382787,0.667346,0.290026,0.0527971,0.227198,0.232384,0.144305,5.8977,0.290227,0.0,,36.8203,-6.92165,2.11501,0.0266912,0.0266912,0.889652,-7.310151305049658,3.6771966218948364,83.2783,347.8,3.250467289,347.8,3.250467289,746.030029296875,0.00606061,OF,/players/alek-thomas/23792/stats/batting,15,NL,Alek Thomas,677950,23792,23792
