Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Player,xMLBAMID,playerids,playerid
COL,Rockies,79,300,340,77,54,16,2,5,40,33,33,1,77,3,3,1,,4,1,0.256247,0.334932,0.374443,0.709375,0.313286,0.0980238,0.226541,0.432698,0.118196,4.46292,0.324741,0.0139611,,40.2396,0.0637874,1.9941,-0.157471,-0.14351,0.904597,-5.56644868850708,3.089012026786804,86.5433,348.8,4.415189873,348.8,4.415189873,999.0,0.01333333,3B,/players/kyle-karros/33252/stats/batting,19.0,NL,Kyle Karros,691720,33252,33252
CIN,Reds,104,410,449,97,70,16,2,8,45,42,32,1,87,3,3,1,,9,2,0.235726,0.295318,0.345145,0.640463,0.282385,0.0722923,0.192904,0.374759,0.10942,4.81493,0.278201,0.145231,,41.908,-11.19,5.8213,0.0595382,0.20477,0.902557,-13.564260050654411,7.426234006881714,74.1481,382.7,3.679807692,382.7,3.679807692,999.0,0.0,3B,/players/kebryan-hayes/18577/stats/batting,18.0,NL,Ke'Bryan Hayes,663647,18577,18577
KCR,Royals,118,451,487,111,69,21,1,21,50,68,24,4,99,9,3,0,,0,0,0.247219,0.295623,0.433057,0.72868,0.310957,0.0486227,0.204442,0.237831,0.185838,1.62437,0.272196,-1.6987,,56.6687,-0.828902,-1.63171,-0.634699,-2.3334,0.89555,-4.7802276611328125,-1.4511586427688599,95.7338,533.6,4.522033898,533.6,4.522033898,91.13999938964844,0.2565445,C,/players/salvador-perez/7304/stats/batting,7.0,AL,Salvador Perez,521692,7304,7304
BOS,Red Sox,86,337,371,82,52,20,2,9,42,41,28,1,81,3,3,1,,4,2,0.244782,0.305555,0.391276,0.696832,0.303427,0.07583,0.21924,0.345877,0.146494,4.41453,0.295259,0.110022,,40.9078,-2.89808,-0.227802,-0.347288,-0.237266,0.890678,-4.883345544338226,0.8154077976942062,89.3673,371.2,4.316279069,371.2,4.316279069,589.5399780273438,0.0,2B/3B,/players/marcelo-mayer/29668/stats/batting,3.0,AL,Marcelo Mayer,691785,29668,29668
STL,Cardinals,99,377,427,82,61,14,2,6,47,36,34,0,97,7,3,6,,28,6,0.218135,0.292967,0.310971,0.603938,0.271609,0.080139,0.226694,0.353512,0.0928364,6.68791,0.274966,0.195076,,36.0773,-14.3658,3.50477,2.48782,2.6829,0.886454,-10.576898336410522,5.029463291168213,73.7939,350.0,3.535353535,350.0,3.535353535,391.1300048828125,0.0,OF,/players/victor-scott-ii/31349/stats/batting,28.0,NL,Victor Scott II,687363,31349,31349
CIN,Reds,51,185,200,44,31,8,0,4,20,20,12,0,31,2,1,1,,0,0,0.236431,0.287002,0.354955,0.641957,0.281863,0.0604822,0.153065,0.39514,0.118524,2.74252,0.260639,-0.113805,,18.5941,-5.07245,2.03427,-0.261978,-0.375783,0.886408,-6.597718387842178,5.946307182312012,73.7905,164.2,3.219607843,164.2,3.219607843,999.0,0.01,C,/players/jose-trevino/16725/stats/batting,18.0,NL,Jose Trevino,624431,16725,16725
TOR,Blue Jays,68,261,292,63,36,16,1,10,34,39,26,1,70,2,2,0,,2,1,0.240927,0.312734,0.424334,0.737068,0.318571,0.0889686,0.238547,0.372961,0.183407,3.36811,0.286767,-0.00692927,,35.8219,1.30817,-0.0606373,-0.359634,-0.366563,0.885227,1.2168274521827698,-2.6285384371876717,104.599,322.9,4.748529411,322.9,4.748529411,193.08999633789062,0.00641026,3B/OF,/players/addison-barger/24598/stats/batting,14.0,AL,Addison Barger,680718,24598,24598
COL,Rockies,102,390,440,98,65,20,3,10,54,45,36,1,104,10,3,1,,12,5,0.250798,0.328603,0.39383,0.722433,0.317621,0.0821364,0.23516,0.349279,0.143032,5.80886,0.315032,0.272114,,53.6635,1.63249,-1.57061,-0.202562,0.0695524,0.881963,-5.403712280094624,-0.6349666714668274,89.513,474.7,4.653921568,474.7,4.653921568,256.3399963378906,0.0,2B/OF,/players/willi-castro/17338/stats/batting,19.0,NL,Willi Castro,650489,17338,17338
MIL,Brewers,60,231,260,51,36,9,1,6,32,27,24,0,63,2,2,2,,21,5,0.221977,0.298618,0.346573,0.645191,0.286593,0.0930293,0.241102,0.385851,0.124597,6.99092,0.276496,0.133452,,25.172,-5.59418,1.85401,1.91401,2.04746,0.871053,-3.3021223545074463,3.1478383541107178,82.6654,246.7,4.111666666,246.7,4.111666666,743.3300170898438,0.03389831,2B/SS,/players/david-hamilton/27531/stats/batting,23.0,NL,David Hamilton,666152,27531,27531
ATH,Athletics,61,239,264,58,37,13,1,7,30,32,17,0,77,5,2,1,,3,2,0.243628,0.306088,0.400772,0.70686,0.307641,0.0651776,0.293137,0.222345,0.157144,4.65202,0.326109,0.0179259,,30.0346,-1.16054,0.790159,-0.401636,-0.38371,0.87055,-2.360661894083023,1.773184061050415,93.6467,261.1,4.280327868,261.1,4.280327868,672.719970703125,0.02272727,2B/3B,/players/max-muncy/29779/stats/batting,10.0,AL,Max Muncy,691777,29779,29779
ATH,Athletics,65,252,281,64,39,14,1,9,32,35,25,0,55,2,2,0,,1,0,0.252799,0.32296,0.427289,0.750249,0.32589,0.0894822,0.197045,0.454122,0.17449,3.1233,0.288191,-0.0566321,,36.113,2.92676,0.746735,-0.471194,-0.527826,0.865894,1.5304113626480103,-2.744005501270294,106.218,320.2,4.926153846,320.2,4.926153846,999.0,0.16363636,OF,/players/carlos-cortes/21842/stats/batting,10.0,AL,Carlos Cortes,666126,21842,21842
LAA,Angels,83,322,357,73,50,12,0,10,39,36,26,0,92,5,2,1,,14,3,0.225938,0.293026,0.362938,0.655964,0.289291,0.0733474,0.258989,0.283207,0.136999,4.96383,0.281491,0.0217424,,35.2687,-6.88297,1.64847,0.824727,0.846469,0.860008,-6.449567258358002,2.5642123222351074,82.6475,326.8,3.937349397,326.8,3.937349397,999.0,0.00666667,3B,/players/oswald-peraza/22823/stats/batting,1.0,AL,Oswald Peraza,672724,22823,22823
SEA,Mariners,79,299,340,68,41,13,1,13,39,41,25,0,107,12,2,1,,5,2,0.227964,0.312106,0.407362,0.719468,0.315544,0.0736398,0.31362,0.234806,0.179398,4.72294,0.305779,-0.168457,,40.8628,0.686995,-1.60189,-0.248462,-0.416919,0.859506,2.9660107493400574,-6.280126214027405,108.441,362.3,4.586075949,362.3,4.586075949,748.25,0.06481481,1B/OF,/players/luke-raley/19354/stats/batting,11.0,AL,Luke Raley,670042,19354,19354
KCR,Royals,94,376,404,93,62,20,1,11,42,46,21,0,76,4,3,1,,3,1,0.248404,0.291706,0.391677,0.683383,0.296429,0.0507879,0.186678,0.272061,0.143274,3.41081,0.282508,0.0438969,,42.3288,-5.4594,0.347913,-0.474257,-0.43036,0.852469,-7.234473884105682,1.6318638026714325,85.7262,389.8,4.14680851,389.8,4.14680851,999.0,0.04,2B,/players/michael-massey/27684/stats/batting,7.0,AL,Michael Massey,686681,27684,27684
TBR,Rays,67,262,289,68,49,14,2,3,31,28,21,0,59,3,2,1,,6,2,0.257894,0.318249,0.356791,0.675041,0.298148,0.0729541,0.20386,0.357863,0.098897,5.30878,0.32043,-0.0278627,,30.6164,-3.49402,0.253693,0.110662,0.0827995,0.850624,-3.6447929218411446,2.01248961687088,89.0445,276.8,4.131343283,276.8,4.131343283,999.0,0.00869565,3B,/players/ben-williamson/33197/stats/batting,12.0,AL,Ben Williamson,810938,33197,33197
LAA,Angels,89,337,385,76,48,14,3,12,41,43,40,1,114,5,2,0,,1,0,0.226002,0.314555,0.388114,0.702669,0.308887,0.102982,0.297022,0.346714,0.162113,3.612,0.301458,-0.245477,,44.1432,-1.30158,-1.68263,-0.484358,-0.729834,0.842635,-2.476748287677765,-2.538644790649414,96.1463,396.0,4.449438202,396.0,4.449438202,746.1500244140625,0.03883495,3B,/players/yoan-moncada/17232/stats/batting,1.0,AL,Yoán Moncada,660162,17232,17232
SFG,Giants,74,292,320,70,48,13,1,9,36,34,20,0,78,5,2,1,,8,3,0.238226,0.295992,0.374386,0.670378,0.293919,0.0630622,0.244004,0.258447,0.13616,4.68759,0.293667,-0.0123157,,32.8578,-4.97452,0.627573,-0.151587,-0.163903,0.840398,-4.215770035982132,1.7710919380187988,89.3227,309.8,4.186486486,309.8,4.186486486,554.3099975585938,0.0,OF,/players/harrison-bader/18030/stats/batting,30.0,NL,Harrison Bader,664056,18030,18030
ARI,Diamondbacks,67,267,289,73,52,13,3,6,31,34,16,0,33,2,2,1,,2,1,0.272995,0.317453,0.405249,0.722702,0.314294,0.0550326,0.113324,0.48562,0.132255,4.44279,0.291513,0.0408166,,34.4008,0.290418,2.30156,-0.328485,-0.287669,0.836315,-0.3210216760635376,-1.1149530410766602,99.9025,308.0,4.597014925,308.0,4.597014925,999.0,0.09090909,2B/3B,/players/ildemaro-vargas/13324/stats/batting,15.0,NL,Ildemaro Vargas,545121,13324,13324
ARI,Diamondbacks,59,226,255,54,34,13,2,6,31,28,22,0,68,3,2,1,,9,2,0.240347,0.315977,0.391713,0.70769,0.309956,0.0875047,0.267251,0.327425,0.151366,6.32241,0.314096,0.0889063,,29.4565,-0.640862,0.479674,0.492019,0.580926,0.833702,-0.34561651945114136,0.014704793691635132,96.9309,268.4,4.549152542,268.4,4.549152542,261.6499938964844,0.2,3B/SS,/players/jordan-lawlar/29976/stats/batting,15.0,NL,Jordan Lawlar,691783,29976,29976
MIN,Twins,77,291,334,71,46,14,1,10,41,37,38,1,78,2,2,1,,3,1,0.245436,0.335694,0.403399,0.739093,0.323745,0.114703,0.23258,0.493175,0.157963,3.65,0.299678,-0.133955,,42.42,2.90277,-0.0103904,-0.499412,-0.633367,0.833382,2.0477965474128723,-5.425205393694341,106.802,369.8,4.802597402,369.8,4.802597402,748.52001953125,0.5,DH/OF,/players/trevor-larnach/21501/stats/batting,8.0,AL,Trevor Larnach,663616,21501,21501
CLE,Guardians,43,149,168,30,22,5,0,3,15,14,14,0,43,2,1,2,,2,1,0.20233,0.276844,0.303753,0.580597,0.260879,0.0846001,0.256908,0.329301,0.101423,3.24779,0.257972,-0.112652,,12.7472,-7.12431,2.45563,-0.193257,-0.305909,0.826738,-7.156622797250748,5.740347385406494,65.4383,110.7,2.574418604,110.7,2.574418604,999.0,0.0,C,/players/austin-hedges/12976/stats/batting,5.0,AL,Austin Hedges,595978,12976,12976
MIN,Twins,57,208,245,54,40,11,1,2,28,20,31,0,40,4,2,1,,10,4,0.258221,0.362283,0.348512,0.710795,0.321709,0.124462,0.164573,0.756273,0.0902916,4.73865,0.30811,0.0797301,,30.7025,1.72326,-0.244779,-0.147408,-0.0676777,0.825251,1.4930664747953415,-1.8771868795156479,105.399,263.6,4.624561403,263.6,4.624561403,748.5599975585938,0.0,OF,/players/austin-martin/27462/stats/batting,8.0,AL,Austin Martin,668885,27462,27462
STL,Cardinals,61,238,264,58,38,12,1,7,28,28,20,0,57,4,2,0,,2,1,0.242191,0.309458,0.38438,0.693838,0.304637,0.0769875,0.216014,0.3564,0.142189,3.4026,0.287934,-0.14553,,29.3907,-1.80437,-0.159841,-0.25746,-0.402989,0.823459,-1.5233566462993622,0.7830603420734406,96.4195,266.1,4.362295081,266.1,4.362295081,999.0,0.01515152,3B,/players/ramon-urias/18795/stats/batting,28.0,NL,Ramón Urías,602104,18795,18795
SEA,Mariners,68,261,295,59,40,13,1,6,31,28,27,1,72,4,2,1,,6,2,0.225842,0.307204,0.34552,0.652724,0.288989,0.0928,0.243725,0.380757,0.119678,4.67834,0.287287,-0.0695429,,29.1345,-5.77233,0.0,0.00771632,-0.0618266,0.820601,-3.491788249462843,1.3337962627410889,90.1493,268.0,3.94117647,268.0,3.94117647,999.0,0.0,SS,/players/colt-emerson/sa3022923/stats/batting,11.0,AL,Colt Emerson,806068,sa3022923,sa3022923
SEA,Mariners,75,294,323,74,46,15,0,13,39,42,24,1,74,2,2,1,,3,1,0.250853,0.310217,0.432748,0.742965,0.320085,0.0742526,0.229162,0.324018,0.181894,3.6406,0.29202,-0.204787,,40.0453,1.84537,-0.187477,-0.406205,-0.610992,0.812431,3.797727882862091,-6.9958101361989975,111.57,367.0,4.893333333,367.0,4.893333333,477.1600036621094,0.28431373,OF,/players/dominic-canzone/26438/stats/batting,11.0,AL,Dominic Canzone,686527,26438,26438
BAL,Orioles,61,229,264,56,36,10,1,7,32,29,30,0,62,2,2,1,,7,2,0.242236,0.332673,0.395383,0.728056,0.320505,0.115022,0.233735,0.492102,0.153147,5.18676,0.297533,0.0207929,,32.7921,1.59697,-0.836106,-0.0675848,-0.046792,0.80757,2.0605321377515793,-3.2635756731033325,106.772,288.8,4.734426229,288.8,4.734426229,505.0400085449219,0.10447761,OF,/players/dylan-beavers/31695/stats/batting,2.0,AL,Dylan Beavers,687637,31695,31695
ATH,Athletics,57,221,247,58,42,11,1,3,27,25,20,0,35,2,2,2,,5,2,0.260609,0.325657,0.367025,0.692682,0.306327,0.0828537,0.142775,0.580311,0.106416,4.52739,0.294578,-0.0372027,,27.8537,-1.35022,0.59249,-0.0914554,-0.128658,0.804995,-2.243180066347122,1.595576524734497,92.7413,239.5,4.201754385,239.5,4.201754385,999.0,0.0,3B/SS,/players/darell-hernaiz/26224/stats/batting,10.0,AL,Darell Hernaiz,687231,26224,26224
TOR,Blue Jays,48,186,208,50,36,10,1,4,24,23,17,1,32,2,1,1,,2,1,0.269669,0.33469,0.394245,0.728935,0.319388,0.0803104,0.155434,0.516683,0.124576,3.99023,0.306164,-0.00342319,,25.6265,1.06868,1.80606,-0.460434,-0.463857,0.79614,0.8006507158279419,-0.18005001544952393,105.162,224.3,4.672916666,224.3,4.672916666,999.0,0.00549451,OF,/players/nathan-lukes/18123/stats/batting,14.0,AL,Nathan Lukes,664770,18123,18123
CHC,Cubs,55,210,236,52,33,10,1,7,29,28,21,0,45,2,2,1,,9,3,0.24742,0.321925,0.410397,0.732322,0.319962,0.0905238,0.191136,0.47361,0.162977,5.80955,0.2812,0.0724676,,29.1995,1.32304,0.281006,0.281859,0.354327,0.789433,2.189131021499634,-2.3270184099674225,106.562,259.4,4.716363636,259.4,4.716363636,336.67999267578125,0.03164557,3B,/players/matt-shaw/33322/stats/batting,17.0,NL,Matt Shaw,807713,33322,33322
CLE,Guardians,66,252,284,57,36,13,1,8,32,30,28,0,78,2,2,1,,6,2,0.227732,0.307044,0.37671,0.683754,0.301017,0.098776,0.275477,0.358563,0.148978,4.52343,0.296824,-0.0949948,,30.8112,-2.77844,0.755315,-0.178833,-0.273828,0.775704,-2.5897973775863647,0.377074658870697,93.0878,281.6,4.266666666,281.6,4.266666666,999.0,0.01081081,2B/OF,/players/daniel-schneemann/25180/stats/batting,5.0,AL,Daniel Schneemann,682177,25180,25180
MIL,Brewers,73,274,317,62,35,13,1,14,40,43,38,3,89,2,2,0,,9,2,0.227385,0.325902,0.428074,0.753976,0.326099,0.121337,0.280383,0.432756,0.200689,4.88804,0.281025,-0.405232,,40.8117,3.35713,-1.54879,0.31809,-0.0871427,0.773242,3.567751169204712,-6.5623661279678345,109.728,379.7,5.201369863,379.7,5.201369863,999.0,0.05607477,1B/OF,/players/jake-bauers/15194/stats/batting,23.0,NL,Jake Bauers,641343,15194,15194
TEX,Rangers,77,283,331,65,40,11,1,14,40,40,39,1,78,7,3,0,,2,1,0.230915,0.335411,0.41748,0.752891,0.329446,0.118253,0.23512,0.502946,0.186565,3.29035,0.266929,-0.186817,,43.5704,4.41058,-0.000241604,-0.521479,-0.708296,0.771527,4.327720403671265,-8.205488528969,112.892,389.2,5.054545454,389.2,5.054545454,999.0,0.94827586,OF,/players/joc-pederson/11899/stats/batting,13.0,AL,Joc Pederson,592626,11899,11899
PIT,Pirates,67,269,290,75,56,15,1,2,31,26,15,1,50,2,2,1,,12,3,0.276755,0.319471,0.368321,0.687792,0.301514,0.0527337,0.173744,0.303515,0.0915661,5.63632,0.330089,0.078731,,31.5323,-2.71596,2.64187,0.579384,0.658115,0.770267,-2.691857933998108,0.5714948177337646,90.2485,284.4,4.244776119,284.4,4.244776119,672.4199829101562,0.00617284,OF,/players/jake-mangum/26202/stats/batting,27.0,NL,Jake Mangum,663968,26202,26202
KCR,Royals,79,304,343,72,46,15,2,10,40,40,32,0,85,4,2,1,,12,4,0.238201,0.317835,0.399317,0.717152,0.314254,0.0940239,0.247331,0.380154,0.161116,5.59471,0.295384,0.132272,,40.8208,0.333576,-1.77582,0.0363961,0.168669,0.766015,-0.6370273381471634,-3.681687116622925,98.005,367.7,4.654430379,367.7,4.654430379,726.6699829101562,0.04109589,OF,/players/lane-thomas/16939/stats/batting,7.0,AL,Lane Thomas,657041,16939,16939
NYM,Mets,87,342,376,84,51,16,1,16,42,51,28,0,97,3,3,0,,1,0,0.246067,0.307781,0.436182,0.743962,0.321449,0.0752743,0.258732,0.290935,0.190115,2.69972,0.295988,-0.413035,,47.0345,2.56486,-0.380633,-0.463106,-0.876141,0.757293,3.178122401237488,-8.305015742778778,109.089,425.8,4.894252873,425.8,4.894252873,652.5700073242188,0.32394366,3B/DH,/players/mark-vientos/22184/stats/batting,25.0,NL,Mark Vientos,668901,22184,22184
CIN,Reds,78,296,337,70,42,15,1,12,39,41,34,0,74,5,2,0,,5,1,0.237518,0.323294,0.4143,0.737594,0.322756,0.100361,0.218528,0.45926,0.176782,4.33117,0.275576,-0.130989,,42.4782,2.65465,-0.523154,0.00338195,-0.127607,0.756844,0.5928092896938324,-4.415129601955414,101.803,381.7,4.893589743,381.7,4.893589743,335.70001220703125,0.0880829,1B/OF,/players/spencer-steer/26323/stats/batting,18.0,NL,Spencer Steer,668715,26323,26323
LAA,Angels,94,368,407,89,56,19,2,13,46,47,32,1,112,2,3,1,,15,3,0.240746,0.303491,0.403892,0.707383,0.306483,0.078979,0.275629,0.286541,0.163146,6.00577,0.308962,-0.167373,,45.9079,-2.17135,-0.805549,1.35926,1.19189,0.749333,-1.450616478919983,-5.244901359081268,94.4901,441.2,4.693617021,441.2,4.693617021,297.0899963378906,0.02919708,OF,/players/josh-lowe/19953/stats/batting,1.0,AL,Josh Lowe,666139,19953,19953
TBR,Rays,68,256,294,62,43,14,1,4,29,26,34,0,68,2,2,1,,2,1,0.241109,0.330891,0.347158,0.678049,0.303762,0.1143,0.231388,0.493975,0.106049,3.26658,0.311276,0.0627513,,32.5583,-2.22094,-1.16339,-0.405813,-0.343061,0.743549,-2.802154541015625,-0.07172203063964844,92.9117,284.1,4.177941176,284.1,4.177941176,745.989990234375,0.43382353,2B,/players/gavin-lux/19955/stats/batting,12.0,AL,Gavin Lux,666158,19955,19955
PIT,Pirates,46,176,201,43,30,8,1,3,22,18,21,0,45,2,1,1,,5,1,0.242793,0.328918,0.357504,0.686421,0.305549,0.10686,0.226206,0.4724,0.114711,5.12107,0.30732,-0.0438618,,22.4875,-1.22286,1.04625,0.15274,0.108878,0.733452,-1.5529155507683754,2.0416237711906433,93.0127,197.6,4.295652173,197.6,4.295652173,735.5399780273438,0.00819672,3B,/players/jared-triolo/25807/stats/batting,27.0,NL,Jared Triolo,669707,25807,25807
MIL,Brewers,76,299,328,73,51,13,2,7,34,35,23,1,58,3,2,1,,7,3,0.244018,0.301516,0.367609,0.669125,0.293305,0.0688386,0.178065,0.386593,0.123591,4.84198,0.279881,0.293052,,33.5278,-5.26438,0.0527133,-0.220671,0.0723804,0.731481,-4.883606068789959,1.1039479114115238,87.2634,307.6,4.047368421,307.6,4.047368421,644.9299926757812,0.00526316,2B/3B,/players/luis-rengifo/19858/stats/batting,23.0,NL,Luis Rengifo,650859,19858,19858
MIA,Marlins,84,325,365,77,47,18,1,11,40,43,34,0,120,3,3,1,,4,2,0.238583,0.314223,0.40317,0.717393,0.313008,0.0936774,0.328314,0.285329,0.164587,3.71851,0.337848,0.100899,,43.1283,-0.0138648,0.0913277,-0.477779,-0.37688,0.730365,-0.9546470642089844,-4.06144992262125,98.6649,380.5,4.529761904,380.5,4.529761904,528.5,0.10526316,OF,/players/owen-caissie/27496/stats/batting,20.0,NL,Owen Caissie,683357,27496,27496
CHC,Cubs,55,194,219,46,31,9,1,6,23,26,17,0,46,5,1,1,,0,0,0.236099,0.310844,0.379344,0.690188,0.30442,0.0769982,0.20892,0.368554,0.143245,2.94729,0.276928,-0.177905,,24.2958,-1.5326,-1.01959,-0.303802,-0.481707,0.730054,-1.5401377975940704,1.8291783332824707,95.9146,217.8,3.96,217.8,3.96,745.969970703125,0.14583333,C,/players/miguel-amaya/21693/stats/batting,17.0,NL,Miguel Amaya,665804,21693,21693
ARI,Diamondbacks,79,314,340,75,49,17,2,8,39,37,19,0,78,3,2,2,,7,2,0.2398,0.286979,0.381648,0.668627,0.290855,0.0547486,0.229243,0.238823,0.141848,5.54693,0.29243,0.679011,,34.0083,-6.12154,0.800379,0.079254,0.758265,0.725393,-5.7441829442977905,1.5281564593315125,83.8461,315.6,3.994936708,315.6,3.994936708,746.030029296875,0.00606061,OF,/players/alek-thomas/23792/stats/batting,15.0,NL,Alek Thomas,677950,23792,23792
NYY,Yankees,52,200,225,50,34,9,1,7,29,27,22,1,55,2,1,0,,10,2,0.252242,0.328526,0.408375,0.736901,0.321742,0.0971701,0.2447,0.397099,0.156133,5.66471,0.311826,0.00739844,,28.1338,1.58477,-0.541587,0.733839,0.741237,0.706709,2.676626205444336,-3.5107234716415405,107.308,263.0,5.057692307,263.0,5.057692307,421.5400085449219,0.1440678,OF,/players/jasson-dominguez/28080/stats/batting,9.0,AL,Jasson Domínguez,691176,28080,28080
ATH,Athletics,51,195,219,45,27,10,0,7,27,27,20,0,68,1,1,1,,7,2,0.229372,0.302628,0.395378,0.698005,0.305218,0.0899741,0.309426,0.290777,0.166006,5.1386,0.308063,0.0969365,,24.4913,-1.39402,0.744757,0.396583,0.49352,0.701369,-1.577946811914444,0.8851886093616486,91.9774,222.5,4.362745098,222.5,4.362745098,999.0,0.0,2B,/players/zack-gelof/29766/stats/batting,10.0,AL,Zack Gelof,680869,29766,29766
NYY,Yankees,70,271,303,69,44,15,0,10,38,37,28,2,69,2,2,0,,3,1,0.256027,0.328073,0.419878,0.747951,0.324335,0.0914513,0.226914,0.403022,0.163851,3.57706,0.307636,-0.394609,,38.6191,2.77796,-0.192485,-0.167881,-0.56249,0.70069,2.6888091564178467,-6.291249945759773,109.094,345.8,4.94,345.8,4.94,748.3599853515625,0.01973684,1B,/players/paul-goldschmidt/9218/stats/batting,9.0,AL,Paul Goldschmidt,502671,9218,9218
COL,Rockies,80,294,346,73,50,13,2,8,42,33,46,1,97,3,2,1,,5,2,0.249495,0.354396,0.392383,0.746779,0.331221,0.132668,0.28087,0.472345,0.142888,4.41644,0.341173,-0.199894,,45.9315,5.09707,-1.87744,-0.570749,-0.770643,0.698185,-1.250240445137024,-3.430220127105713,98.8291,390.0,4.875,390.0,4.875,746.0499877929688,0.17204301,2B,/players/edouard-julien/27534/stats/batting,19.0,NL,Edouard Julien,666397,27534,27534
CLE,Guardians,58,230,251,53,33,11,1,7,25,27,16,1,78,3,2,1,,4,2,0.229503,0.285975,0.381877,0.667851,0.290383,0.0636353,0.311085,0.204559,0.152374,4.52654,0.311616,0.0936928,,25.0206,-4.61725,0.196024,-0.269572,-0.175879,0.697985,-4.38506443798542,2.5650055557489395,85.7623,229.2,3.951724137,229.2,3.951724137,748.3800048828125,0.0,SS,/players/gabriel-arias/22563/stats/batting,5.0,AL,Gabriel Arias,672356,22563,22563
PIT,Pirates,52,180,204,40,25,8,0,6,23,22,17,0,50,4,1,1,,3,1,0.220527,0.301947,0.368076,0.670023,0.295588,0.0844887,0.245072,0.34475,0.147549,4.16746,0.270261,-0.0830575,,21.1958,-2.89087,-0.639968,-0.108461,-0.191518,0.692801,-3.528289243578911,3.3415138125419617,86.1892,189.5,3.644230769,189.5,3.644230769,999.0,0.0,C,/players/henry-davis/29617/stats/batting,27.0,NL,Henry Davis,680779,29617,29617
PHI,Phillies,47,188,202,48,31,10,1,6,23,24,8,0,44,4,1,1,,3,1,0.254677,0.29762,0.407064,0.704685,0.305456,0.0405229,0.219981,0.184211,0.152387,4.97185,0.304077,0.191817,,22.6465,-1.24764,1.14775,0.018559,0.210376,0.690227,-1.4141624867916107,1.4286112487316132,93.2219,210.8,4.485106382,210.8,4.485106382,999.0,0.00934579,3B/SS,/players/edmundo-sosa/17022/stats/batting,26.0,NL,Edmundo Sosa,624641,17022,17022
HOU,Astros,44,158,173,36,26,7,0,4,16,17,12,0,34,1,1,1,,1,1,0.229106,0.287014,0.341553,0.628567,0.277843,0.0687934,0.195689,0.351544,0.112447,2.46158,0.267817,-0.274095,,15.52,-4.9537,1.53756,-0.274155,-0.54825,0.6856,-5.344476819038391,4.921814799308777,76.5148,139.6,3.172727272,139.6,3.172727272,999.0,0.03797468,C,/players/christian-vazquez/9774/stats/batting,21.0,AL,Christian Vázquez,543877,9774,9774
SFG,Giants,57,225,247,57,37,12,1,8,27,30,16,0,54,4,2,1,,2,0,0.251769,0.309497,0.410872,0.720369,0.312583,0.0650695,0.218321,0.298046,0.159103,3.713,0.297237,-0.0750076,,29.1093,-0.094664,-0.146805,-0.192065,-0.267072,0.669702,0.35048335790634155,-2.0326073318719864,102.108,273.7,4.801754385,273.7,4.801754385,999.0,0.136,2B/3B,/players/casey-schmitt/27577/stats/batting,30.0,NL,Casey Schmitt,669477,27577,27577
LAD,Dodgers,42,164,180,42,30,8,0,3,19,18,12,0,25,1,1,1,,3,1,0.255938,0.309167,0.369253,0.67842,0.297494,0.0655592,0.136481,0.480355,0.113315,3.53966,0.28079,-0.0693697,,18.9682,-2.27101,1.71641,-0.0624013,-0.131771,0.668867,-2.286218076944351,2.8398666381835938,89.8873,164.5,3.916666666,164.5,3.916666666,999.0,0.0,SS,/players/miguel-rojas/7802/stats/batting,22.0,NL,Miguel Rojas,500743,7802,7802
