Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Player,xMLBAMID,playerids,playerid
DET,Tigers,0.0466,0.0748,0.1754,0.1754,0.0,0.0,,1.0,4.6,1.0782,0.63,0.58649,0.134556,0.6617,0.5794,,0.0479,5.27841,1.6576,5.9553,5.2146,1.14204,1.211,0.143848,0.125957,0.01789131760597229,,0.271402,0.297076,0.699418,5.44286,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0607,999.0,6.0,AL,Kelvis Salcedo,808383.0,sa3021531,sa3021531
MIL,Brewers,0.0446,0.0731,0.1461,0.3131,0.0,0.0,,1.0,4.528,1.1523,0.6333,0.58876,0.146556,0.537,0.4457,,0.0475,5.29884,1.598,4.833,4.0113,1.20485,1.319,0.118595,0.098432,0.02016342431306839,,0.28559,0.300111,0.692622,5.44596,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0493,999.0,23.0,NL,Travis Smith,695605.0,sa3042647,sa3042647
SFG,Giants,0.0427,0.079,0.1754,0.1754,0.0,0.0,,1.0,4.613,1.0956,0.6434,0.59983,0.135778,0.6541,0.5707,,0.0473,5.39847,1.6663,5.8869,5.1363,1.14614,1.222,0.141795,0.123716,0.018079347908496857,,0.274243,0.299465,0.692923,5.44605,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0584,999.0,30.0,NL,Keyner Martinez,815212.0,sa3023631,sa3023631
MIL,Brewers,0.0451,0.0726,0.1461,0.3131,0.0,0.0,,1.0,4.582,1.0442,0.6258,0.58391,0.143444,0.7507,0.5964,,0.0528,5.25519,1.6406,6.7563,5.3676,1.25872,1.291,0.163837,0.130162,0.03367525339126587,,0.265511,0.296432,0.704831,5.44611,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0499,999.0,23.0,NL,Yorman Galindez,800223.0,sa3018322,sa3018322
CHC,Cubs,0.0485,0.0729,0.1754,0.1754,0.0,0.0,,1.0,4.494,1.093,0.625,0.58395,0.157444,0.625,0.4585,,0.0476,5.25555,1.5515,5.625,4.1265,1.36314,1.417,0.139074,0.102025,0.03704940527677536,,0.274079,0.291864,0.696052,5.45021,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0612,999.0,17.0,NL,Zane Mills,677312.0,sa3017535,sa3017535
,,0.045,0.0706,0.1318,0.3808,0.0,0.0,,1.0,4.599,1.0806,0.6282,0.58334,0.129778,0.6505,0.5849,,0.0586,5.25006,1.6655,5.8545,5.2641,1.11216,1.168,0.141444,0.12718,0.014263957738876343,,0.273189,0.299451,0.699078,5.45175,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.044,999.0,-1.0,,Ike Buxton,702034.0,sa3020180,sa3020180
BAL,Orioles,0.0481,0.0728,0.1726,0.1886,0.0,0.0,,1.0,4.542,1.0863,0.6344,0.59248,0.153778,0.6849,0.5175,,0.0453,5.33232,1.6038,6.1641,4.6575,1.32348,1.384,0.150793,0.113937,0.03685600310564041,,0.272995,0.296932,0.698158,5.45285,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0586,999.0,2.0,AL,Zach Fruit,688396.0,sa3023507,sa3023507
ARI,Diamondbacks,0.0455,0.076,0.1754,0.1754,0.0,0.0,,1.0,4.643,1.0768,0.6527,0.60824,0.126444,0.7064,0.6546,,0.041,5.47416,1.7314,6.3576,5.8914,1.07913,1.138,0.152143,0.140986,0.01115657389163971,,0.272787,0.305134,0.693975,5.45291,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.057,999.0,15.0,NL,Wellington Aracena,800286.0,sa3019265,sa3019265
,,0.046,0.0736,0.1614,0.2414,0.0,0.0,,1.0,4.475,1.1005,0.6294,0.59104,0.170333,0.639,0.4207,,0.0398,5.31936,1.5212,5.751,3.7863,1.5189,1.533,0.142793,0.0940112,0.048782117664813995,,0.274131,0.290209,0.695234,5.45297,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0543,999.0,-1.0,,Nick Payero,809579.0,sa3022956,sa3022956
,,0.0457,0.0743,0.1637,0.2307,0.0,0.0,,1.0,4.443,1.1134,0.634,0.59835,0.185556,0.6503,0.361,,0.0411,5.38515,1.4744,5.8527,3.249,1.80139,1.67,0.146365,0.0812514,0.06511366367340088,,0.275533,0.289495,0.691902,5.45306,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0541,999.0,-1.0,,Tommy Parsons,682418.0,sa3007624,sa3007624
PHI,Phillies,0.0476,0.0718,0.1593,0.2513,0.0,0.0,,1.0,4.443,1.0805,0.6213,0.58381,0.178333,0.6688,0.3943,,0.052,5.25429,1.4748,6.0192,3.5487,1.69617,1.605,0.150529,0.0887463,0.06178257614374161,,0.270348,0.286442,0.696659,5.45477,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0545,999.0,26.0,NL,Estibenzon Jimenez,693732.0,sa3015983,sa3015983
MIN,Twins,0.0436,0.0781,0.1754,0.1754,0.0,0.0,,1.0,4.602,1.106,0.65,0.60727,0.139667,0.6614,0.5569,,0.0523,5.46543,1.6629,5.9526,5.0121,1.18765,1.257,0.14372,0.121013,0.022707514464855194,,0.276999,0.302761,0.690284,5.4556,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0571,999.0,8.0,AL,Charlee Soto,805792.0,sa3023450,sa3023450
SDP,Padres,0.0492,0.0721,0.1754,0.1754,0.0,0.0,,1.0,4.552,1.012,0.5971,0.55591,0.143444,0.739,0.5953,,0.0503,5.00319,1.6073,6.651,5.3577,1.24139,1.291,0.162346,0.130778,0.03156854212284088,,0.259062,0.287225,0.718248,5.45871,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.066,999.0,29.0,NL,Jagger Haynes,695247.0,sa3020876,sa3020876
MIN,Twins,0.0444,0.0772,0.1754,0.1754,0.0,0.0,,1.0,4.608,1.0761,0.6408,0.6006,0.143556,0.7195,0.5877,,0.045,5.4054,1.6638,6.4755,5.2893,1.22426,1.292,0.156142,0.127539,0.028602436184883118,,0.270697,0.299637,0.699333,5.46046,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0583,999.0,8.0,AL,Garrett Horn,701718.0,sa3034093,sa3034093
MIN,Twins,0.0452,0.0764,0.1754,0.1754,0.0,0.0,,1.0,4.649,1.038,0.6324,0.59032,0.130333,0.7708,0.6799,,0.0446,5.31288,1.7179,6.9372,6.1191,1.1337,1.173,0.165799,0.146246,0.019552603363990784,,0.264492,0.300217,0.706967,5.46137,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0601,999.0,8.0,AL,Dasan Hill,815598.0,sa3067070,sa3067070
,,0.0469,0.0745,0.1754,0.1754,0.0,0.0,,1.0,4.486,1.086,0.6346,0.59458,0.167333,0.6726,0.4589,,0.0414,5.35122,1.5449,6.0534,4.1301,1.46568,1.506,0.149933,0.102296,0.047637082636356354,,0.272474,0.292033,0.69455,5.46617,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0593,999.0,,,Tyler Ivey,663959.0,20237,20237
CHW,White Sox,0.0436,0.0702,0.117,0.45,0.0,0.0,,1.0,4.527,1.057,0.6107,0.56949,0.150444,0.6753,0.5158,,0.0595,5.12541,1.5728,6.0777,4.6422,1.30923,1.354,0.149172,0.113939,0.035233043134212494,,0.26748,0.290009,0.706295,5.46621,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0405,999.0,4.0,AL,Aldrin Batista,702881.0,sa3019119,sa3019119
PHI,Phillies,0.0492,0.0721,0.1754,0.1754,0.0,0.0,,1.0,4.566,1.0136,0.6109,0.56993,0.145444,0.7697,0.6053,,0.0552,5.12937,1.6189,6.9273,5.4477,1.2716,1.309,0.168572,0.132567,0.036005258560180664,,0.259531,0.290319,0.712228,5.46801,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0636,999.0,26.0,NL,Mavis Graves,703496.0,sa3021472,sa3021472
PHI,Phillies,0.048,0.0734,0.1754,0.1754,0.0,0.0,,1.0,4.564,1.0353,0.6241,0.58177,0.145,0.7411,0.5882,,0.0558,5.23593,1.6235,6.6699,5.2938,1.25995,1.305,0.162379,0.128878,0.03350132703781128,,0.264107,0.293451,0.703555,5.46994,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0616,999.0,26.0,NL,Ryan Cusick,680743.0,sa3017385,sa3017385
MIA,Marlins,0.0419,0.073,0.1253,0.4113,0.0,0.0,,1.0,4.615,1.0704,0.6438,0.60118,0.137222,0.7122,0.6108,,0.049,5.41062,1.6812,6.4098,5.4972,1.16601,1.235,0.154323,0.132351,0.021971821784973145,,0.270631,0.300465,0.696668,5.47403,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0405,999.0,20.0,NL,Peyton Fosher,833439.0,sa3031567,sa3031567
,,0.0456,0.0759,0.1754,0.1754,0.0,0.0,,1.0,4.488,1.1084,0.6398,0.60409,0.179444,0.6675,0.3994,,0.048,5.43681,1.5078,6.0075,3.5946,1.67126,1.615,0.14873,0.0889929,0.059737078845500946,,0.274316,0.290875,0.690765,5.47511,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0577,999.0,-1.0,,Madison Bumgarner,518516.0,5524,5524
,,0.0442,0.0774,0.1754,0.1754,0.0,0.0,,1.0,4.498,1.165,0.6553,0.61565,0.171889,0.5843,0.3854,,0.0401,5.54085,1.5504,5.2587,3.4686,1.51609,1.547,0.129902,0.0856825,0.04421965032815933,,0.286065,0.299463,0.68341,5.47759,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0557,999.0,-1.0,,Humberto Mejía,650668.0,20739,20739
SFG,Giants,0.0424,0.0781,0.167,0.215,0.0,0.0,,1.0,4.632,1.0887,0.6437,0.5995,0.131556,0.6569,0.6006,,0.0487,5.3955,1.6893,5.9121,5.4054,1.09374,1.184,0.141818,0.129663,0.012154579162597656,,0.273357,0.299647,0.694694,5.47946,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0553,999.0,30.0,NL,Niko Mazza,695789.0,sa3037404,sa3037404
CIN,Reds,0.046,0.0731,0.157,0.262,0.0,0.0,,1.0,4.529,1.0394,0.6233,0.58488,0.169778,0.805,0.5353,,0.0483,5.26392,1.5747,7.245,4.8177,1.50383,1.528,0.177743,0.118194,0.05954956263303757,,0.263446,0.292741,0.711587,5.48305,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0533,999.0,18.0,NL,Nick Sando,805311.0,sa3023511,sa3023511
PHI,Phillies,0.0468,0.0736,0.167,0.215,0.0,0.0,,1.0,4.536,1.1086,0.6348,0.5912,0.149667,0.6137,0.4991,,0.0457,5.3208,1.6077,5.5233,4.4919,1.22961,1.347,0.135295,0.110031,0.025264553725719452,,0.277761,0.297083,0.69584,5.4878,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0567,999.0,26.0,NL,Luke Gabrysh,826939.0,sa3031808,sa3031808
LAA,Angels,0.0413,0.0804,0.1754,0.1754,0.0,0.0,,1.0,4.564,1.0853,0.6492,0.60831,0.156111,0.7242,0.5484,,0.0434,5.47479,1.6337,6.5178,4.9356,1.32057,1.405,0.158677,0.120158,0.03851884603500366,,0.273224,0.300525,0.695689,5.49158,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0569,999.0,1.0,AL,Chase Shores,702274.0,sa3042212,sa3042212
MIL,Brewers,0.0456,0.0732,0.1547,0.2727,0.0,0.0,,1.0,4.606,1.0763,0.623,0.5792,0.134444,0.67,0.5913,,0.0586,5.2128,1.6676,6.03,5.3217,1.1331,1.21,0.145462,0.128376,0.01708640158176422,,0.272061,0.298845,0.706108,5.49261,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0538,999.0,23.0,NL,Wande Torres,800485.0,sa3019165,sa3019165
,,0.0464,0.0746,0.1719,0.1919,0.0,0.0,,1.0,4.547,1.112,0.6357,0.59194,0.150444,0.606,0.4942,,0.0438,5.32746,1.6062,5.454,4.4478,1.22622,1.354,0.133275,0.108687,0.02458764612674713,,0.277376,0.295631,0.695411,5.49291,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0584,999.0,,,Jorge Bautista,682926.0,sa3008406,sa3008406
ATH,Athletics,0.0469,0.073,0.1646,0.2266,0.0,0.0,,1.0,4.528,1.1424,0.6505,0.60742,0.154444,0.5826,0.4688,,0.0377,5.46678,1.6112,5.2434,4.2192,1.24275,1.39,0.128666,0.103534,0.025132514536380768,,0.284073,0.300797,0.688685,5.49721,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0529,999.0,10.0,AL,Kyle Robinson,701836.0,sa3025537,sa3025537
MIA,Marlins,0.043,0.0787,0.1754,0.1754,0.0,0.0,,1.0,4.591,1.0572,0.6419,0.60063,0.145333,0.7219,0.5786,,0.0608,5.40567,1.6358,6.4971,5.2074,1.24767,1.308,0.157242,0.126029,0.03121325373649597,,0.267537,0.295641,0.693903,5.49887,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0583,999.0,20.0,NL,Eliazar Dishmey,803244.0,sa3019181,sa3019181
TBR,Rays,0.0416,0.0734,0.1253,0.4113,0.0,0.0,,1.0,4.543,1.0937,0.6431,0.60337,0.161667,0.6816,0.5005,,0.0422,5.43033,1.5942,6.1344,4.5045,1.36184,1.455,0.150033,0.110169,0.03986351937055588,,0.273404,0.295224,0.695316,5.5017,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0395,999.0,12.0,AL,Jacob Kisting,827526.0,sa3035468,sa3035468
MIA,Marlins,0.0433,0.0772,0.167,0.215,0.0,0.0,,1.0,4.563,1.0864,0.6351,0.59213,0.142444,0.6238,0.5296,,0.058,5.32917,1.616,5.6142,4.7664,1.17787,1.282,0.136708,0.116064,0.020644299685955048,,0.273281,0.294145,0.692443,5.50211,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0563,999.0,20.0,NL,Orlando Ortiz-Mayr,689508.0,sa3018181,sa3018181
,,0.0453,0.0763,0.1754,0.1754,0.0,0.0,,1.0,4.556,1.1096,0.6436,0.60432,0.16,0.6626,0.4976,,0.0418,5.43888,1.6072,5.9634,4.4784,1.33159,1.44,0.145435,0.109219,0.03621596843004227,,0.276254,0.297307,0.696645,5.50814,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0576,999.0,,,Ian McKinney,641855.0,sa738318,sa738318
LAA,Angels,0.0422,0.0795,0.1754,0.1754,0.0,0.0,,1.0,4.5,1.0805,0.6397,0.6016,0.172556,0.7055,0.4697,,0.0452,5.4144,1.5502,6.3495,4.2273,1.50202,1.553,0.156778,0.104378,0.05240000784397125,,0.271135,0.292221,0.69577,5.51206,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0581,999.0,1.0,AL,Ryan Costeiu,695065.0,sa3017260,sa3017260
TOR,Blue Jays,0.047,0.0744,0.1754,0.1754,0.0,0.0,,1.0,4.486,1.0742,0.6303,0.59224,0.176778,0.6887,0.4486,,0.0371,5.33016,1.5228,6.1983,4.0374,1.53522,1.591,0.153522,0.1,0.053522080183029175,,0.26853,0.286275,0.699829,5.51295,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0597,999.0,14.0,AL,Austin Cates,827110.0,sa3028648,sa3028648
PIT,Pirates,0.0428,0.0735,0.1349,0.3659,0.0,0.0,,1.0,4.563,1.1532,0.6538,0.61175,0.148778,0.5509,0.4578,,0.0574,5.50575,1.611,4.9581,4.1202,1.20336,1.339,0.120732,0.100329,0.020403236150741577,,0.284895,0.299996,0.682393,5.51305,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0415,999.0,27.0,NL,Hung-Leng Chang,800213.0,sa3019518,sa3019518
NYY,Yankees,0.0508,0.0692,0.1661,0.2191,0.0,0.0,,1.0,4.517,1.0605,0.6114,0.57334,0.169556,0.7006,0.478,,0.0472,5.16006,1.5385,6.3054,4.302,1.46569,1.526,0.155103,0.105822,0.04928049445152283,,0.26567,0.285409,0.712539,5.51376,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0591,999.0,9.0,AL,Edgar Barclay,687607.0,sa1170012,sa1170012
CHC,Cubs,0.0469,0.0659,0.1096,0.4846,0.0,0.0,,1.0,4.555,1.056,0.617,0.57623,0.146778,0.6741,0.5637,,0.0443,5.18607,1.6197,6.0669,5.0733,1.19585,1.321,0.147991,0.123754,0.024237096309661865,,0.267545,0.290847,0.709017,5.51905,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0376,999.0,17.0,NL,Ethan Flanagan,701579.0,sa3031428,sa3031428
NYY,Yankees,0.05,0.0713,0.1754,0.1754,0.0,0.0,,1.0,4.552,1.0738,0.6264,0.58541,0.160111,0.6894,0.5061,,0.0559,5.26869,1.5799,6.2046,4.5549,1.36218,1.441,0.15145,0.111182,0.04026801884174347,,0.269123,0.290938,0.703304,5.52378,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0609,999.0,9.0,AL,Luis Serna,702436.0,sa3016528,sa3016528
ARI,Diamondbacks,0.0431,0.0765,0.1595,0.2505,0.0,0.0,,1.0,4.617,1.1743,0.6765,0.63152,0.136889,0.553,0.5295,,0.0424,5.68368,1.7038,4.977,4.7655,1.04438,1.232,0.119775,0.114685,0.005089879035949707,,0.290302,0.309194,0.679361,5.52439,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0477,999.0,15.0,NL,Kyle Ayers,695486.0,sa3026337,sa3026337
,,0.0467,0.0737,0.1677,0.2117,0.0,0.0,,1.0,4.51,1.0844,0.6542,0.61753,0.175111,0.7152,0.4716,,0.0441,5.55777,1.556,6.4368,4.2444,1.51654,1.576,0.158581,0.104568,0.05401330441236496,,0.271487,0.292942,0.687953,5.52828,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0524,999.0,,,James Kaprielian,621076.0,18331,18331
DET,Tigers,0.0447,0.0714,0.1349,0.3659,0.0,0.0,,1.0,4.562,1.1248,0.6362,0.5931,0.144889,0.5511,0.4872,,0.0506,5.3379,1.612,4.9599,4.3848,1.13116,1.304,0.120802,0.106795,0.014007024466991425,,0.279509,0.294426,0.692471,5.52989,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0442,999.0,6.0,AL,Carlos Marcano,700354.0,sa3015509,sa3015509
,,0.0457,0.0752,0.1705,0.1985,0.0,0.0,,1.0,4.587,1.0354,0.6365,0.59612,0.151111,0.7604,0.6058,,0.0454,5.36508,1.6412,6.8436,5.4522,1.2552,1.36,0.165773,0.132069,0.03370395302772522,,0.263072,0.292396,0.702762,5.53238,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0571,999.0,-1.0,,Matthew Thompson,683010.0,sa3011866,sa3011866
,,0.0442,0.0729,0.1423,0.3313,0.0,0.0,,1.0,4.539,1.0899,0.6421,0.60281,0.162444,0.6681,0.4908,,0.0513,5.42529,1.5807,6.0129,4.4172,1.36125,1.462,0.147191,0.10813,0.03906146436929703,,0.272686,0.292909,0.693575,5.53701,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0451,999.0,-1.0,,Jamison Hill,695318.0,sa3017935,sa3017935
TEX,Rangers,0.0441,0.0754,0.1593,0.2513,0.0,0.0,,1.0,4.584,1.1163,0.6499,0.6066,0.145889,0.6241,0.5433,,0.043,5.4594,1.6596,5.6169,4.8897,1.14872,1.313,0.136147,0.118521,0.01762653887271881,,0.279236,0.30065,0.693782,5.54239,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0515,999.0,13.0,AL,Brooks Fowler,827670.0,sa3031592,sa3031592
,,0.0444,0.0759,0.1653,0.2233,0.0,0.0,,1.0,4.486,1.1429,0.65,0.61197,0.180889,0.5989,0.3786,,0.0394,5.50773,1.5215,5.3901,3.4074,1.58188,1.628,0.133504,0.0843959,0.049108341336250305,,0.280949,0.292564,0.687164,5.54289,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0525,999.0,-1.0,,Peyton Battenfield,685410.0,25777,25777
CLE,Guardians,0.0434,0.0775,0.1693,0.2043,0.0,0.0,,1.0,4.521,1.0752,0.6413,0.603,0.170444,0.6959,0.4746,,0.0537,5.427,1.5498,6.2631,4.2714,1.46629,1.534,0.153926,0.104977,0.048949360847473145,,0.269291,0.289396,0.692888,5.54401,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0554,999.0,5.0,AL,Aaron Davenport,702126.0,sa3017615,sa3017615
TEX,Rangers,0.0451,0.0765,0.1754,0.1754,0.0,0.0,,1.0,4.602,1.0815,0.6434,0.60046,0.141889,0.6724,0.5523,,0.0842,5.40414,1.6338,6.0516,4.9707,1.21745,1.277,0.14611,0.120013,0.026097357273101807,,0.272727,0.298175,0.690099,5.54439,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0583,999.0,13.0,AL,D.J. McCarty,695769.0,sa3015222,sa3015222
,,0.0426,0.0778,0.1663,0.2183,0.0,0.0,,1.0,4.588,1.1792,0.6816,0.63919,0.151333,0.5604,0.471,,0.0505,5.75271,1.6502,5.0436,4.239,1.18981,1.362,0.122145,0.102659,0.01948561519384384,,0.289979,0.30639,0.673418,5.54617,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0483,999.0,-2.0,,Logan Clayton,700875.0,sa3020890,sa3020890
NYY,Yankees,0.0486,0.0706,0.1595,0.2505,0.0,0.0,,1.0,4.565,1.0752,0.6348,0.59475,0.164222,0.7169,0.5268,,0.0434,5.35275,1.602,6.4521,4.7412,1.36086,1.478,0.157043,0.1154,0.0416429340839386,,0.26915,0.292573,0.704911,5.54683,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0535,999.0,9.0,AL,Rory Fox,812431.0,sa3031610,sa3031610
MIA,Marlins,0.0431,0.0773,0.1663,0.2183,0.0,0.0,,1.0,4.642,1.0777,0.6376,0.59326,0.128222,0.6579,0.6312,,0.0567,5.33934,1.7089,5.9211,5.6808,1.0423,1.154,0.141728,0.135976,0.005751818418502808,,0.272553,0.299711,0.700476,5.54993,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0561,999.0,20.0,NL,Dameivi Tineo,702419.0,sa3017726,sa3017726
TEX,Rangers,0.0451,0.0764,0.1754,0.1754,0.0,0.0,,1.0,4.596,1.0628,0.6427,0.60069,0.146222,0.7109,0.5992,,0.0465,5.40621,1.662,6.3981,5.3928,1.18642,1.316,0.154678,0.130374,0.024303734302520752,,0.269043,0.296322,0.699449,5.55133,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0583,999.0,13.0,AL,Ismael Agreda,697795.0,sa3017010,sa3017010
BOS,Red Sox,0.0418,0.0745,0.1349,0.3659,0.0,0.0,,1.0,4.617,1.1543,0.6714,0.62666,0.140333,0.5878,0.5378,,0.0525,5.63994,1.6921,5.2902,4.8402,1.09297,1.263,0.127312,0.116483,0.010829545557498932,,0.286662,0.307396,0.682453,5.55477,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0401,999.0,3.0,AL,Ben Hansen,810091.0,sa3033152,sa3033152
,,0.0412,0.0733,0.1216,0.4286,0.0,0.0,,1.0,4.524,1.0799,0.6395,0.60084,0.166778,0.6776,0.494,,0.0417,5.40756,1.5739,6.0984,4.446,1.37166,1.501,0.149779,0.109195,0.04058356583118439,,0.270767,0.29044,0.6971,5.55515,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0377,999.0,,,Tommy Romero,676720.0,23465,23465
,,0.0455,0.076,0.1754,0.1754,0.0,0.0,,1.0,4.505,1.1127,0.6409,0.60122,0.168111,0.6074,0.4348,,0.0485,5.41098,1.5475,5.4666,3.9132,1.39696,1.513,0.134828,0.096515,0.038312993943691254,,0.276674,0.290984,0.69093,5.55568,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0582,999.0,-1.0,,Wilkel Hernandez,665859.0,sa918026,sa918026
,,0.0453,0.0751,0.167,0.215,0.0,0.0,,1.0,4.571,1.1338,0.6407,0.59804,0.147556,0.5673,0.4848,,0.061,5.38236,1.6186,5.1057,4.3632,1.17017,1.328,0.124109,0.10606,0.018048569560050964,,0.281675,0.297928,0.692553,5.55616,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0556,999.0,-1.0,,Brandon Schaeffer,801755.0,sa3020751,sa3020751
,,0.0439,0.0732,0.1411,0.3371,0.0,0.0,,1.0,4.607,1.0988,0.6474,0.60378,0.141111,0.6431,0.5742,,0.052,5.43402,1.673,5.7879,5.1678,1.11999,1.27,0.139592,0.124636,0.014955513179302216,,0.276025,0.299597,0.695113,5.56198,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.045,999.0,-1.0,,Brandon Dufault,679555.0,sa3017257,sa3017257
,,0.0452,0.0705,0.1309,0.3849,0.0,0.0,,1.0,4.614,1.1569,0.6628,0.61763,0.139889,0.5758,0.5451,,0.0417,5.55867,1.702,5.1822,4.9059,1.05632,1.259,0.124794,0.11814,0.006653673946857452,,0.287272,0.307114,0.689969,5.56249,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0402,999.0,-2.0,,Hunter Riggins,806329.0,sa3020340,sa3020340
KCR,Royals,0.0437,0.0779,0.1754,0.1754,0.0,0.0,,1.0,4.593,1.1494,0.6705,0.6271,0.149889,0.6047,0.5136,,0.0501,5.6439,1.663,5.4423,4.6224,1.17738,1.349,0.131657,0.111822,0.01983453333377838,,0.28526,0.305221,0.682996,5.56539,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0537,999.0,7.0,AL,Kendry Chourio,830402.0,sa3067545,sa3067545
TEX,Rangers,0.0439,0.0763,0.1646,0.2266,0.0,0.0,,1.0,4.54,1.1166,0.6539,0.61446,0.166889,0.6467,0.4746,,0.0451,5.53014,1.5912,5.8203,4.2714,1.36262,1.502,0.142445,0.104537,0.037907496094703674,,0.27774,0.296164,0.690432,5.57039,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0521,999.0,13.0,AL,J'Briell Easley,695037.0,sa3067101,sa3067101
